trip_id,trip_datetime,driver_id,vehicle_id,pickup_zone,dropoff_zone,distance_km,duration_min,fare_eur,payment
T11003447,2025-05-10 21:57:00,DR-1013,VH-023,Centre,Suburbs,7.5,36.3,"22,19",wallet
T11003448,2025-04-22 11:24:00,DR-1004,VH-003,Airport,North,5.95,19.3,"15,65",wallet
T11003449,2025-04-24 01:29:00,DR-1047,VH-004,North,Port,1.5,7.4,"7,20",card
T11003450,2025-06-16 02:00:00,DR-1053,VH-016,East,Airport,4.62,14.9,"12,88",CASH
T11003451,2025-01-17 04:33:00,DR-1011,VH-023,Airport,Centre,3.16,12.4,"10,51",cash
T11003452,2025-05-05 20:45:00,DR-1044,VH-037,North,West,5.65,19.7,"15,41",cash
T11003453,2025-02-16 05:44:00,DR-1056,VH-019,North,Airport,5.95,25.0,"17,24",Card
T11003454,2025-02-17 15:30:00,DR-1049,VH-027,West,Port,12.52,54.5,"33,06",wallet
T11003455,2025-03-02 19:39:00,DR-1010,VH-017,Centre,North,3.43,15.3,"11,63",cash
T11003456,2025-01-22 01:52:00,DR-1003,VH-028,Port,Centre,11.78,38.1,"27,62",card
T11003457,2025-02-16 06:22:00,DR-1008,VH-009,West,Port,13.62,65.4,"37,38",cash
T11003458,2025-03-22 15:44:00,DR-1055,VH-029,Suburbs,West,9.41,31.3,"22,99",CASH
T11003459,2025-01-07 09:02:00,DR-1065,VH-012,Airport,East,2.84,13.9,"10,56",Card
T11003460,2025-06-28 22:51:00,DR-1057,VH-004,Suburbs,Airport,1.92,10.6,"8,58",cash
T11003461,2025-04-06 08:53:00,DR-1012,VH-021,West,North,4.27,21.4,"14,30",wallet
T11003462,2025-03-30 23:22:00,DR-1042,VH-035,North,West,3.68,16.3,"12,20",wallet
T11003463,2025-01-31 08:22:00,DR-1058,VH-040,East,Port,1.65,8.8,"7,76",cash
T11003464,2025-01-19 23:43:00,DR-1007,VH-009,North,West,6.05,25.1,"17,39",wallet
T11003465,2025-01-02 17:58:00,DR-1025,VH-036,Suburbs,Centre,10.79,31.6,"24,66",cash
T11003466,2025-03-18 23:22:00,DR-1004,VH-015,Centre,Suburbs,2.76,12.5,"10,07",CASH
T11003467,2025-05-17 04:23:00,DR-1023,VH-013,Port,Airport,11.21,47.3,"29,54",wallet
T11003468,2025-05-22 16:59:00,DR-1022,VH-020,Airport,Port,14.9,62.4,"38,01",card
T11003469,2025-01-04 09:21:00,DR-1051,VH-032,Port,Port,3.11,13.0,"10,62",Card
T11003470,2025-01-06 00:19:00,DR-1044,VH-003,West,Airport,4.01,17.1,"12,80",Card
T11003471,2025-03-19 10:41:00,DR-1054,VH-025,Suburbs,Port,9.94,27.6,"22,56",CASH
T11003472,2025-03-04 00:41:00,DR-1007,VH-006,North,Port,4.95,16.7,"13,77",Card
T11003473,2025-06-12 00:05:00,DR-1052,VH-003,North,East,2.23,11.9,"9,30",card
T11003474,2025-02-12 05:16:00,DR-1054,VH-023,East,Suburbs,6.9,25.1,"18,36",wallet
T11003475,2025-03-12 08:06:00,DR-1061,VH-035,North,Airport,4.24,18.6,"13,48",wallet
T11003476,2025-02-07 17:53:00,DR-1049,VH-003,Port,Airport,6.06,17.1,"15,16",Card
T11003477,2025-05-04 23:35:00,DR-1027,VH-002,West,East,4.19,17.0,"12,98",cash
T11003478,2025-03-18 10:44:00,DR-1005,VH-021,Airport,North,3.28,17.9,"12,18",wallet
T11003479,2025-04-18 15:22:00,DR-1067,VH-006,Airport,Airport,12.72,52.2,"32,64",Card
T11003480,2025-05-13 15:35:00,DR-1035,VH-036,Centre,Suburbs,6.85,30.8,"19,90",Card
T11003481,2025-06-11 11:46:00,DR-1035,VH-015,West,West,2.75,14.8,"10,71",Card
T11003482,2025-03-04 08:28:00,DR-1044,VH-008,East,Suburbs,2.91,12.4,"10,22",Card
T11003483,2025-06-10 00:18:00,DR-1013,VH-030,West,Airport,2.76,10.9,"9,63",wallet
T11003484,2025-05-17 16:10:00,DR-1008,VH-042,Suburbs,West,3.85,17.4,"12,70",cash
T11003485,2025-05-14 00:24:00,DR-1067,VH-015,Port,North,8.69,38.2,"24,09",CASH
T11003486,2025-04-22 20:51:00,DR-1033,VH-004,West,West,3.93,17.9,"12,93",CASH
T11003487,2025-06-26 03:07:00,DR-1061,VH-029,Port,Suburbs,6.25,25.2,"17,64",Card
T11003488,2025-01-06 01:19:00,DR-1029,VH-035,West,Centre,1.98,7.0,"7,64",CASH
T11003489,2025-02-23 14:01:00,DR-1002,VH-024,West,East,7.36,24.1,"18,61",CASH
T11003490,2025-04-09 23:50:00,DR-1061,VH-035,Centre,Suburbs,20.63,72.8,"47,51",cash
T11003491,2025-02-18 16:09:00,DR-1011,VH-035,East,Port,2.71,15.0,"10,72",CASH
T11003492,2025-05-20 14:19:00,DR-1061,VH-027,Suburbs,East,16.97,63.5,"40,70",cash
T11003493,2025-06-22 08:52:00,DR-1023,VH-011,Suburbs,Port,0.0,16.8,"11,29",Card
T11003494,2025-05-16 21:04:00,DR-1028,VH-028,East,Port,5.43,19.9,"15,22",cash
T11003495,2025-02-05 19:16:00,DR-1025,VH-002,East,East,8.19,32.4,"21,89",CASH
T11003496,2025-05-13 02:36:00,DR-1047,VH-038,Centre,Suburbs,8.62,34.8,"23,06",wallet
T11003497,2025-05-07 05:21:00,DR-1044,VH-012,West,Airport,7.33,29.8,"20,17",CASH
T11003498,2025-04-24 15:31:00,DR-1028,VH-035,East,East,1.26,6.9,"6,78",Card
T11003499,2025-01-07 09:44:00,DR-1022,VH-029,North,Airport,7.06,34.1,"21,07",cash
T11003500,2025-02-19 03:32:00,DR-1043,VH-017,Airport,West,4.68,17.9,"13,79",cash
T11003501,2025-06-28 21:16:00,DR-1056,VH-021,Port,East,4.27,19.7,"13,83",Card
T11003502,2025-02-12 11:33:00,DR-1028,VH-034,Airport,Port,20.81,73.7,"47,97",card
T11003503,2025-05-29 03:37:00,DR-1024,VH-016,West,East,12.44,53.4,"32,66",cash
T11003504,2025-01-09 01:03:00,DR-1065,VH-037,North,Centre,5.33,18.2,"14,63",card
T11003505,2025-06-17 23:44:00,DR-1049,VH-016,Suburbs,North,8.28,41.3,"24,49",card
T11003506,2025-03-21 18:35:00,DR-1008,VH-034,East,Port,4.94,21.2,"15,02",wallet
T11003507,2025-04-03 07:09:00,DR-1056,VH-001,Suburbs,Airport,4.41,20.0,"14,07",card
T11003508,2025-01-07 15:54:00,DR-1036,VH-035,North,Port,3.17,19.7,"12,56",wallet
T11003509,2025-02-26 01:49:00,DR-1018,VH-041,West,East,6.36,25.3,"17,80",Card
T11003510,2025-02-07 07:29:00,DR-1004,VH-014,Airport,East,15.07,58.4,"37,08",Card
T11003511,2025-05-02 15:32:00,DR-1066,VH-009,West,North,2.83,14.1,"10,60",wallet
T11003512,2025-03-17 03:58:00,DR-1067,VH-023,West,Airport,5.0,15.4,"13,46",cash
T11003513,2025-05-04 02:58:00,DR-1011,VH-030,West,West,4.92,22.4,"15,33",CASH
T11003514,2025-06-14 01:30:00,DR-1003,VH-034,East,,8.77,35.0,"23,29",Card
T11003515,2025-04-17 09:38:00,DR-1051,VH-031,West,North,10.46,31.2,"24,16",card
T11003516,2025-03-01 20:11:00,DR-1042,VH-034,North,Centre,6.37,23.5,"17,31",wallet
T11003517,2025-02-27 13:49:00,DR-1022,VH-041,Suburbs,East,10.27,37.8,"25,79",wallet
T11003518,2025-02-18 17:02:00,DR-1049,VH-042,Port,Centre,8.4,28.4,"21,01",cash
T11003519,2025-02-04 21:44:00,DR-1027,VH-029,Suburbs,Centre,9.38,42.2,"26,00",wallet
T11003520,2025-01-16 10:02:00,DR-1051,VH-022,North,North,1.92,13.1,"9,28",CASH
T11003521,2025-02-06 00:14:00,DR-1066,VH-037,North,East,11.14,37.4,"26,68",cash
T11003522,2025-01-16 08:57:00,DR-1062,VH-006,Centre,North,9.02,34.2,"23,35",card
T11003523,2025-05-14 16:09:00,DR-1053,VH-003,East,West,14.17,63.4,"37,45",CASH
T11003524,2025-04-20 15:16:00,DR-1033,VH-017,Centre,Port,17.6,66.8,"42,34",card
T11003525,2025-05-28 16:31:00,DR-1051,VH-023,East,North,4.65,21.7,"14,82",wallet
T11003526,2025-06-11 21:05:00,DR-1061,VH-001,Port,Suburbs,2.07,11.5,"9,00",CASH
T11003527,2025-05-11 20:30:00,DR-1002,VH-018,Suburbs,West,14.62,41.1,"31,72",Card
T11003528,2025-03-12 23:01:00,DR-1034,VH-015,Airport,Centre,6.89,28.3,"19,25",wallet
T11003529,2025-04-10 07:08:00,DR-1028,VH-041,Suburbs,Suburbs,4.87,16.5,"13,62",CASH
T11003530,2025-05-09 05:35:00,DR-1064,VH-032,North,Port,2.02,11.8,"9,03",Card
T11003531,2025-05-30 13:51:00,DR-1033,VH-026,Airport,East,8.24,27.4,"20,55",card
T11003532,2025-01-06 09:40:00,DR-1003,VH-010,East,West,16.37,57.7,"38,38",CASH
T11003533,2025-03-07 16:12:00,DR-1034,VH-033,Port,North,3.44,18.5,"12,54",CASH
T11003534,2025-04-12 20:14:00,DR-1054,VH-033,North,North,16.16,67.0,"40,74",wallet
T11003535,2025-06-28 15:56:00,DR-1025,VH-013,Airport,Centre,5.99,21.9,"16,42",wallet
T11003536,2025-05-03 10:48:00,DR-1060,VH-006,Port,North,7.96,34.2,"22,13",cash
T11003537,2025-06-11 02:12:00,DR-1066,VH-018,Port,West,10.32,45.3,"27,95",cash
T11003538,2025-04-19 01:53:00,DR-1048,VH-010,Airport,Suburbs,6.74,21.8,"17,26",Card
T11003539,2025-04-12 13:20:00,DR-1064,VH-004,East,Port,8.96,31.4,"22,50",cash
T11003540,2025-06-26 11:03:00,DR-1033,VH-015,Airport,Port,8.55,23.9,"19,92",Card
T11003541,2025-01-14 04:10:00,DR-1022,VH-022,North,North,6.45,21.0,"16,70",cash
T11003542,2025-06-01 11:21:00,DR-1012,VH-005,West,West,12.37,44.2,"30,00",cash
T11003543,2025-04-02 00:42:00,DR-1015,VH-035,Port,East,4.89,16.3,"13,59",Card
T11003544,2025-06-18 17:34:00,DR-1059,VH-009,East,Suburbs,2.7,11.7,"9,78",Card
T11003545,2025-03-11 05:27:00,DR-1006,VH-025,North,Suburbs,6.82,28.4,"19,20",card
T11003546,2025-06-23 06:04:00,DR-1023,VH-012,West,Centre,5.65,15.1,"14,13",Card
T11003547,2025-01-29 20:24:00,DR-1043,VH-029,North,East,8.03,21.5,"18,65",wallet
T11003548,2025-06-22 13:36:00,DR-1039,VH-031,East,Airport,4.31,13.5,"12,14",cash
T11003549,2025-06-30 21:44:00,DR-1041,VH-023,Centre,Centre,6.26,23.6,"17,21",card
T11003550,2025-01-06 19:59:00,DR-1066,VH-038,Airport,Airport,3.57,17.7,"12,46",wallet
T11003551,2025-05-30 07:55:00,DR-1062,VH-031,Port,Port,2.97,13.4,"10,57",wallet
T11003552,2025-05-27 22:17:00,DR-1053,VH-010,Port,East,1.01,4.0,"5,68",cash
T11003553,2025-02-02 04:19:00,DR-1030,VH-029,Suburbs,West,1.95,14.2,"9,62",card
T11003554,2025-04-29 06:14:00,DR-1014,VH-003,East,Port,0.0,44.4,"26,50",Card
T11003555,2025-05-26 16:29:00,DR-1049,VH-012,North,East,9.78,33.2,"23,94",CASH
T11003556,2025-06-26 22:52:00,DR-1036,VH-022,West,East,7.68,36.7,"22,51",card
T11003557,2025-04-14 01:01:00,DR-1032,VH-014,Centre,Centre,17.57,47.5,"36,91",cash
T11003558,2025-04-30 05:28:00,DR-1048,VH-010,West,West,8.83,23.5,"20,13",card
T11003559,2025-03-14 04:08:00,DR-1031,VH-007,Port,Centre,4.47,22.7,"14,90",wallet
T11003560,2025-06-26 13:55:00,DR-1036,VH-041,Suburbs,Suburbs,5.9,27.5,"17,89",CASH
T11003561,2025-01-09 10:14:00,DR-1067,VH-009,Airport,West,1.23,5.5,"6,35",CASH
T11003562,2025-02-16 00:02:00,DR-1059,VH-028,East,Airport,3.97,21.8,"14,07",wallet
T11003563,2025-01-22 21:42:00,DR-1053,VH-009,Airport,Suburbs,13.37,36.3,"28,94",CASH
T11003564,2025-02-24 12:55:00,DR-1059,VH-033,East,Suburbs,1.34,6.5,"6,76",Card
T11003565,2025-06-23 14:07:00,DR-1015,VH-008,East,Port,9.93,47.5,"28,12",card
T11003566,2025-01-15 04:56:00,DR-1018,VH-003,Suburbs,West,8.51,44.2,"25,56",cash
T11003567,2025-01-11 02:11:00,DR-1019,VH-019,Suburbs,North,2.99,9.2,"9,41",CASH
T11003568,2025-02-04 07:15:00,DR-1025,VH-033,Centre,Centre,9.13,33.7,"23,34",Card
T11003569,2025-03-19 15:14:00,DR-1025,VH-002,Centre,Centre,3.79,14.5,"11,82",CASH
T11003570,2025-04-26 04:01:00,DR-1005,VH-035,North,North,3.99,15.1,"12,22",wallet
T11003571,2025-03-10 22:03:00,DR-1036,VH-023,Port,North,3.18,14.9,"11,23",cash
T11003572,2025-02-15 19:42:00,DR-1067,VH-008,North,East,1.81,9.3,"8,09",card
T11003573,2025-04-14 11:30:00,DR-1031,VH-033,North,West,3.33,15.9,"11,68",Card
T11003574,2025-06-16 11:19:00,DR-1001,VH-037,North,Port,10.91,44.3,"28,35",Card
T11003575,2025-04-11 20:59:00,DR-1042,VH-036,West,Airport,3.04,14.6,"10,98",wallet
T11003576,2025-03-11 09:23:00,DR-1045,VH-037,West,Suburbs,4.24,18.5,"13,46",cash
T11003577,2025-04-13 08:12:00,DR-1028,VH-017,Airport,Centre,11.41,44.8,"29,07",CASH
T11003578,2025-06-09 09:04:00,DR-1010,VH-035,East,East,10.76,41.4,"27,37",cash
T11003579,2025-01-18 20:51:00,DR-1030,VH-037,West,East,5.64,24.9,"16,86",cash
T11003580,2025-05-19 16:24:00,DR-1049,VH-032,West,Suburbs,4.27,19.0,"13,63",Card
T11003581,2025-05-20 17:45:00,DR-1021,VH-003,Centre,Airport,2.91,10.1,"9,57",cash
T11003582,2025-03-12 03:55:00,DR-1015,VH-005,North,,11.63,38.0,"27,41",cash
T11003583,2025-04-26 04:08:00,DR-1024,VH-026,Suburbs,Port,6.23,30.5,"19,10",card
T11003584,2025-05-08 14:48:00,DR-1035,VH-031,Suburbs,North,9.05,33.1,"23,08",wallet
T11003585,2025-01-25 17:09:00,DR-1002,VH-008,Airport,Port,2.34,11.4,"9,28",CASH
T11003586,2025-05-27 02:37:00,DR-1015,VH-017,North,Airport,12.23,51.9,"32,00",card
T11003587,2025-04-08 02:07:00,DR-1030,VH-041,Airport,Airport,2.19,12.4,"9,39",wallet
T11003588,2025-01-24 08:53:00,DR-1055,VH-003,Suburbs,Centre,5.05,26.6,"16,66",card
T11003589,2025-03-18 05:59:00,DR-1002,VH-033,North,Airport,3.25,15.9,"11,59",CASH
T11003590,2025-05-01 18:28:00,DR-1018,VH-009,West,North,8.54,42.5,"25,12",card
T11003591,2025-04-16 04:43:00,DR-1067,VH-034,Port,Suburbs,6.85,33.1,"20,55",cash
T11003592,2025-04-28 00:31:00,DR-1050,VH-016,Centre,Centre,6.93,24.0,"18,09",card
T11003593,2025-03-08 08:17:00,DR-1038,VH-035,Port,North,6.44,22.5,"17,11",card
T11003594,2025-06-02 15:02:00,DR-1031,VH-029,East,West,4.47,23.0,"14,98",cash
T11003595,2025-01-24 16:56:00,DR-1011,VH-037,Airport,Centre,2.94,13.2,"10,48",wallet
T11003596,2025-05-03 07:38:00,DR-1044,VH-025,North,Airport,6.56,25.9,"18,20",Card
T11003597,2025-06-08 09:50:00,DR-1047,VH-009,East,North,13.32,64.2,"36,69",cash
T11003598,2025-06-12 11:26:00,DR-1007,VH-029,Suburbs,North,2.35,10.2,"8,96",wallet
T11003599,2025-01-01 23:07:00,DR-1024,VH-018,Airport,,12.4,35.3,"27,54",cash
T11003600,2025-03-08 09:19:00,DR-1063,VH-003,East,Airport,4.97,22.5,"15,42",card
T11003601,2025-05-14 04:28:00,DR-1062,VH-017,Suburbs,Centre,10.74,36.0,"25,83",CASH
T11003602,2025-02-22 22:31:00,DR-1027,VH-028,East,Suburbs,21.29,95.8,"54,71",wallet
T11003603,2025-06-14 23:19:00,DR-1045,VH-002,North,Airport,2.57,11.4,"9,55",CASH
T11003604,2025-03-27 23:34:00,DR-1033,VH-026,Port,West,5.4,27.9,"17,42",CASH
T11003605,2025-04-06 19:04:00,DR-1019,VH-034,North,Centre,20.96,54.3,"42,71",cash
T11003606,2025-05-28 00:57:00,DR-1053,VH-028,Centre,Port,5.61,28.9,"17,94",wallet
T11003607,2025-03-08 14:24:00,DR-1066,VH-009,East,West,2.94,14.1,"10,73",Card
T11003608,2025-02-12 04:36:00,DR-1047,VH-002,Airport,Suburbs,7.38,36.4,"22,08",card
T11003609,2025-06-12 12:18:00,DR-1019,VH-011,Suburbs,North,33.52,94.5,"68,41",Card
T11003610,2025-03-26 18:33:00,DR-1062,VH-030,Suburbs,East,1.5,10.9,"8,18",card
T11003611,2025-02-09 03:26:00,DR-1065,VH-019,Suburbs,West,5.37,27.8,"17,36",card
T11003612,2025-01-12 09:29:00,DR-1006,VH-026,West,East,12.49,53.2,"32,66",Card
T11003613,2025-05-19 02:21:00,DR-1026,VH-019,North,Airport,6.63,25.0,"18,02",cash
T11003614,2025-04-09 05:40:00,DR-1042,VH-019,Suburbs,North,5.12,23.2,"15,78",card
T11003615,2025-06-01 12:39:00,DR-1020,VH-004,Suburbs,West,7.58,23.1,"18,58",Card
T11003616,2025-04-28 04:32:00,DR-1011,VH-028,Centre,Centre,3.08,12.3,"10,39",CASH
T11003617,2025-02-13 20:05:00,DR-1011,VH-013,East,Port,2.76,14.6,"10,66",wallet
T11003618,2025-05-25 19:51:00,DR-1025,VH-016,Centre,East,3.95,13.8,"11,81",cash
T11003619,2025-03-17 17:49:00,DR-1036,VH-036,East,Airport,2.8,12.7,"10,18",CASH
T11003620,2025-05-20 14:59:00,DR-1006,VH-022,Centre,East,9.8,40.6,"26,04",CASH
T11003621,2025-05-24 19:45:00,DR-1059,VH-022,Airport,Suburbs,3.93,19.2,"13,30",CASH
T11003622,2025-05-21 11:02:00,DR-1002,VH-008,Port,East,9.42,31.4,"23,02",cash
T11003623,2025-02-16 07:23:00,DR-1054,VH-018,Airport,West,3.68,21.0,"13,51",wallet
T11003624,2025-06-24 12:24:00,DR-1057,VH-013,North,Airport,6.25,27.2,"18,20",CASH
T11003625,2025-06-30 20:17:00,DR-1041,VH-024,East,North,10.32,39.0,"26,19",cash
T11003626,2025-05-22 17:44:00,DR-1044,VH-020,Port,West,4.61,25.0,"15,70",Card
T11003627,2025-02-16 18:37:00,DR-1039,VH-035,Centre,Suburbs,16.39,50.8,"36,47",CASH
T11003628,2025-02-14 17:07:00,DR-1007,VH-022,Centre,Centre,3.65,13.6,"11,41",cash
T11003629,2025-01-01 08:43:00,DR-1045,VH-025,Airport,East,2.02,8.8,"8,19",Card
T11003630,2025-06-23 20:58:00,DR-1054,VH-026,Airport,Suburbs,3.82,19.2,"13,17",cash
T11003631,2025-06-13 08:52:00,DR-1046,VH-024,Centre,Centre,7.68,23.3,"18,76",cash
T11003632,2025-01-22 09:26:00,DR-1011,VH-020,Airport,Centre,29.89,127.4,"73,45",card
T11003633,2025-01-27 01:20:00,DR-1029,VH-038,North,Centre,6.02,31.5,"19,14",wallet
T11003634,2025-06-29 21:03:00,DR-1011,VH-037,West,Port,7.87,38.7,"23,29",cash
T11003635,2025-05-03 21:30:00,DR-1020,VH-008,Port,Port,2.49,10.7,"9,26",wallet
T11003636,2025-06-24 00:46:00,DR-1050,VH-018,Port,Port,19.83,80.7,"48,80",Card
T11003637,2025-01-14 21:33:00,DR-1037,VH-002,East,Airport,1.83,9.7,"8,22",CASH
T11003638,2025-05-14 20:00:00,DR-1029,VH-018,West,West,1.61,10.3,"8,14",card
T11003639,2025-04-21 20:21:00,DR-1040,VH-005,Centre,West,6.26,21.4,"16,59",card
T11003640,2025-02-27 00:05:00,DR-1036,VH-036,North,East,5.49,18.4,"14,87",wallet
T11003641,2025-02-08 18:36:00,DR-1062,VH-023,North,North,10.65,47.0,"28,81",wallet
T11003642,2025-01-02 07:53:00,DR-1002,VH-024,West,Port,8.26,33.0,"22,14",card
T11003643,2025-04-08 16:02:00,DR-1022,VH-030,Suburbs,Port,3.4,12.8,"10,89",CASH
T11003644,2025-02-26 12:38:00,DR-1063,VH-005,North,North,3.68,20.1,"13,26",wallet
T11003645,2025-03-25 17:01:00,DR-1039,VH-030,North,Centre,4.57,22.0,"14,82",card
T11003646,2025-01-25 19:05:00,DR-1015,VH-034,East,West,10.04,43.7,"27,18",wallet
T11003647,2025-05-23 03:06:00,DR-1019,VH-016,Airport,North,5.24,21.1,"15,33",cash
T11003648,2025-03-20 15:14:00,DR-1042,VH-029,Suburbs,North,4.89,20.7,"14,82",CASH
T11003649,2025-06-05 15:30:00,DR-1033,VH-022,Centre,Suburbs,2.53,11.2,"9,45",cash
T11003650,2025-06-06 18:32:00,DR-1014,VH-028,Suburbs,West,3.56,15.4,"11,81",wallet
T11003651,2025-01-23 01:03:00,DR-1038,VH-037,Airport,East,4.53,23.8,"15,27",wallet
T11003652,2025-03-20 05:17:00,DR-1001,VH-037,West,Airport,1.73,9.4,"8,02",Card
T11003653,2025-05-19 19:17:00,DR-1047,VH-029,Port,Port,4.09,22.5,"14,40",wallet
T11003654,2025-04-23 20:34:00,DR-1042,VH-012,East,North,9.41,37.5,"24,72",card
T11003655,2025-01-13 06:28:00,DR-1048,VH-018,West,West,6.34,23.0,"17,13",wallet
T11003656,2025-03-08 10:42:00,DR-1031,VH-031,East,North,12.37,54.2,"32,80",card
T11003657,2025-05-27 09:40:00,DR-1008,VH-012,Suburbs,North,3.68,17.6,"12,56",CASH
T11003658,2025-04-18 17:32:00,DR-1047,VH-018,Centre,West,2.12,9.4,"8,47",cash
T11003659,2025-04-20 17:09:00,DR-1024,VH-027,West,Suburbs,7.93,27.7,"20,28",cash
T11003660,2025-01-23 18:27:00,DR-1002,VH-036,Port,Suburbs,4.33,19.3,"13,78",card
T11003661,2025-05-11 13:43:00,DR-1041,VH-017,Port,Centre,12.84,46.0,"31,05",wallet
T11003662,2025-01-25 11:08:00,DR-1048,VH-013,Airport,North,2.91,14.8,"10,89",cash
T11003663,2025-03-18 04:08:00,DR-1020,VH-023,West,Port,6.79,33.5,"20,59",card
T11003664,2025-02-22 19:55:00,DR-1049,VH-039,Port,Suburbs,2.9,16.7,"11,41",card
T11003665,2025-03-20 21:57:00,DR-1046,VH-011,West,West,5.77,19.3,"15,44",CASH
T11003666,2025-05-17 06:30:00,DR-1002,VH-042,Suburbs,West,3.82,12.4,"11,26",cash
T11003667,2025-03-29 20:21:00,DR-1046,VH-029,Port,Centre,7.89,30.5,"21,01",wallet
T11003668,2025-05-29 14:59:00,DR-1020,VH-024,Suburbs,Centre,3.79,15.3,"12,04",card
T11003669,2025-06-25 14:13:00,DR-1054,VH-042,North,Port,6.78,35.6,"21,16",Card
T11003670,2025-06-08 09:30:00,DR-1027,VH-005,Suburbs,Centre,20.1,57.8,"42,70",CASH
T11003671,2025-02-23 03:05:00,DR-1060,VH-009,West,West,1.68,8.4,"7,68",card
T11003672,2025-01-22 00:52:00,DR-1009,VH-038,West,East,2.36,10.9,"9,17",card
T11003673,2025-06-29 17:19:00,DR-1030,VH-038,Port,Suburbs,2.08,10.5,"8,73",wallet
T11003674,2025-05-03 16:53:00,DR-1049,VH-003,Port,East,1.62,11.6,"8,51",card
T11003675,2025-05-22 05:38:00,DR-1018,VH-008,Port,Suburbs,5.19,22.6,"15,70",card
T11003676,2025-05-26 06:33:00,DR-1038,VH-029,North,East,3.14,11.5,"10,23",Card
T11003677,2025-05-02 04:55:00,DR-1025,VH-020,Centre,Suburbs,5.03,18.4,"14,34",wallet
T11003678,2025-03-07 10:36:00,DR-1008,VH-036,North,Airport,4.23,23.1,"14,73",Card
T11003679,2025-06-11 06:51:00,DR-1029,VH-036,Airport,West,10.28,52.4,"29,89",cash
T11003680,2025-02-18 18:50:00,DR-1017,VH-016,Suburbs,Airport,1.89,11.1,"8,68",CASH
T11003681,2025-05-07 09:57:00,DR-1050,VH-029,North,West,19.4,52.6,"40,44",card
T11003682,2025-06-16 12:19:00,DR-1013,VH-019,West,Port,4.73,18.0,"13,88",Card
T11003683,2025-06-16 01:05:00,DR-1002,VH-021,Centre,Airport,9.1,40.0,"25,06",card
T11003684,2025-04-27 17:44:00,DR-1003,VH-035,Centre,Suburbs,2.08,10.7,"8,79",Card
T11003685,2025-01-22 07:22:00,DR-1024,VH-003,Centre,Suburbs,4.06,17.8,"13,05",wallet
T11003686,2025-01-26 14:55:00,DR-1048,VH-040,North,North,6.04,29.8,"18,69",Card
T11003687,2025-05-06 12:40:00,DR-1034,VH-032,Port,North,4.93,18.1,"14,14",Card
T11003688,2025-06-25 04:56:00,DR-1019,VH-003,Centre,Port,4.21,20.3,"13,93",wallet
T11003689,2025-01-17 23:08:00,DR-1047,VH-028,Suburbs,Airport,4.4,19.7,"13,98",cash
T11003690,2025-06-12 14:59:00,DR-1043,VH-014,Port,Port,4.86,19.6,"14,48",Card
T11003691,2025-02-02 17:54:00,DR-1060,VH-006,Centre,North,5.55,18.9,"15,07",CASH
T11003692,2025-05-02 16:09:00,DR-1050,VH-024,West,Suburbs,7.23,26.4,"19,11",card
T11003693,2025-02-24 16:37:00,DR-1023,VH-026,Centre,Suburbs,4.96,19.2,"14,48",Card
T11003694,2025-01-14 01:03:00,DR-1015,VH-018,Suburbs,North,8.07,34.6,"22,37",cash
T11003695,2025-04-20 15:09:00,DR-1030,VH-001,Centre,East,7.22,24.7,"18,62",wallet
T11003696,2025-02-27 15:53:00,DR-1049,VH-036,Port,East,3.44,13.9,"11,25",cash
T11003697,2025-02-20 05:33:00,DR-1031,VH-041,Airport,East,4.73,19.8,"14,38",wallet
T11003698,2025-02-20 16:15:00,DR-1001,VH-005,East,Centre,1.54,10.0,"7,97",CASH
T11003699,2025-02-09 22:03:00,DR-1027,VH-042,East,West,8.35,28.4,"20,95",Card
T11003700,2025-03-20 03:04:00,DR-1041,VH-007,Port,Airport,1.11,6.0,"6,36",CASH
T11003701,2025-06-01 05:57:00,DR-1043,VH-024,West,West,6.75,28.9,"19,25",card
T11003702,2025-04-22 13:24:00,DR-1038,VH-009,Port,Port,2.31,9.6,"8,74",card
T11003703,2025-01-16 18:35:00,DR-1062,VH-019,Port,East,7.28,23.4,"18,32",card
T11003704,2025-05-27 08:29:00,DR-1062,VH-023,East,East,4.27,13.9,"12,20",CASH
T11003705,2025-02-01 09:44:00,DR-1008,VH-013,East,East,12.86,62.6,"35,72",wallet
T11003706,2025-01-23 20:51:00,DR-1019,VH-024,Suburbs,East,1.97,11.1,"8,77",cash
T11003707,2025-04-07 22:34:00,DR-1042,VH-030,North,Airport,8.74,40.3,"24,74",card
T11003708,2025-01-21 22:45:00,DR-1001,VH-036,Airport,West,13.46,61.7,"36,16",Card
T11003709,2025-01-01 10:51:00,DR-1003,VH-029,East,Centre,1.14,6.9,"6,64",CASH
T11003710,2025-06-11 22:59:00,DR-1050,VH-041,North,West,10.14,42.6,"26,99",Card
T11003711,2025-06-03 15:33:00,DR-1032,VH-015,North,West,13.44,38.7,"29,69",Card
T11003712,2025-01-13 21:33:00,DR-1013,VH-010,North,West,10.56,37.4,"26,02",Card
T11003713,2025-03-31 13:22:00,DR-1005,VH-026,Airport,Port,3.33,11.1,"10,34",wallet
T11003714,2025-01-07 11:03:00,DR-1026,VH-038,West,Centre,13.58,53.5,"34,00",CASH
T11003715,2025-01-08 01:01:00,DR-1044,VH-002,East,West,5.18,20.7,"15,15",card
T11003716,2025-03-02 12:46:00,DR-1017,VH-038,Suburbs,Centre,12.46,36.2,"27,86",CASH
