txn_date,vehicle_id,litres,price_per_litre,total_cost,station,card_ref
07/02/2025,VH-010,"32,00","0,483","€ 15,46",EKO,FC700852
16/01/2026,VH-010,"36,03","0,371","€ 13,37",Avin,FC797162
18/03/2025,VH-010,"42,72","0,363","€ 15,51",eko,FC571856
06/04/2025,VH-010,"44,99","0,327","€ 14,71",BP,FC657408
31/01/2025,VH-010,"42,76","0,305","€ 13,04",shell,FC139330
22/01/2026,VH-010,"30,61","0,400","€ 12,24",BP,FC793681
05/02/2026,VH-010,"36,00","0,286","€ 10,29",Avin,FC203457
04/06/2026,VH-010,"19,87","0,496","€ 9,86",Avin,FC325037
10/05/2025,VH-010,"31,94","0,488","€ 15,59",EKO,FC279592
27/08/2025,VH-010,"27,36","0,460","€ 12,58",BP,FC797005
20/11/2025,VH-010,"31,02","0,380","€ 11,79",Shell,FC556293
13/11/2025,VH-010,"33,46","0,323","€ 10,81",EKO,FC323988
07/11/2025,VH-010,"24,72","0,378","€ 9,34",shell,FC134236
19/11/2025,VH-010,"46,31","0,369","€ 17,09",eko,FC197170
05/02/2025,VH-010,"30,92","0,516","€ 15,96",eko,FC750877
24/05/2025,VH-010,"38,80","0,398","€ 15,44",Avin,FC388446
19/12/2025,VH-010,"23,37","0,443","€ 10,35",Shell,FC186758
15/12/2025,VH-010,"43,47","0,413","€ 17,95",shell,FC725461
26/02/2026,VH-010,"21,47","0,517","€ 11,10",BP,FC306655
30/01/2025,VH-010,"36,96","0,311","€ 11,49",Avin,FC678795
29/10/2025,VH-010,"18,30","0,400","€ 7,32",Shell,FC711467
14/09/2025,VH-010,"38,25","0,330","€ 12,62",Avin,FC501750
25/11/2025,VH-010,"24,03","0,389","€ 9,35",Shell,FC648501
27/06/2025,VH-010,"21,90","0,514","€ 11,25",shell,FC266119
02/04/2025,VH-010,"32,02","0,393","€ 12,58",shell,FC600493
31/05/2026,VH-010,"18,36","0,517","€ 9,49",BP,FC146502
10/05/2025,VH-010,"23,55","0,373","€ 8,79",eko,FC616302
15/09/2025,VH-010,"17,94","0,436","€ 7,82",Shell,FC665309
14/01/2026,VH-010,"28,93","0,484","€ 14,00",EKO,FC796389
29/09/2025,VH-010,"36,17","0,448","€ 16,20",EKO,FC143194
26/04/2026,VH-010,"34,66","0,389","€ 13,48",shell,FC942336
02/02/2025,VH-010,"44,65","0,316","€ 14,11",shell,FC654499
02/06/2025,VH-010,"32,76","0,457","€ 14,97",EKO,FC826838
25/03/2025,VH-010,"23,35","0,407","€ 9,50",EKO,FC866126
16/04/2025,VH-010,"20,65","0,499","€ 10,30",Shell,FC480637
07/04/2026,VH-010,"21,19","0,451","€ 9,56",Shell,FC655416
08/07/2025,VH-010,"21,57","0,462","€ 9,97",BP,FC693954
31/07/2025,VH-010,,"0,467","€ 15,24",eko,FC634983
06/04/2025,VH-010,"26,34","0,502","€ 13,22",eko,FC422668
24/07/2025,VH-010,"20,68","0,438","€ 9,06",eko,FC882952
28/10/2025,VH-010,"26,47","0,416","€ 11,01",shell,FC971259
03/12/2025,VH-010,"27,33","0,385","€ 10,52",Avin,FC427097
20/12/2025,VH-010,"30,38","0,373","€ 11,33",shell,FC272055
23/02/2026,VH-010,"19,08","0,304","€ 5,80",BP,FC899522
30/03/2026,VH-010,"21,03","0,407","€ 8,56",BP,FC531287
10/08/2025,VH-010,"19,96","0,479","€ 9,56",Avin,FC524401
20/02/2025,VH-010,"38,71","0,433","€ 16,76",EKO,FC385445
04/02/2025,VH-010,"29,26","0,512","€ 14,98",shell,FC100115
18/10/2025,VH-010,"29,00","0,381","€ 11,05",eko,FC373943
21/03/2025,VH-010,"40,65","0,285","€ 11,59",EKO,FC192003
12/12/2025,VH-010,"29,58","0,446","€ 13,19",shell,FC159037
02/01/2026,VH-010,"50,10","0,387","€ 19,39",eko,FC228640
06/01/2026,VH-010,"31,30","0,417","€ 13,05",BP,FC688341
11/09/2025,VH-010,,"0,357","€ 8,48",BP,FC811759
21/07/2025,VH-010,"46,27","0,378","€ 17,49",BP,FC255096
15/01/2025,VH-010,"26,04","0,409","€ 10,65",EKO,FC893036
26/02/2025,VH-010,"40,03","0,318","€ 12,73",BP,FC299530
05/04/2025,VH-010,"15,51","0,500","€ 7,75",BP,FC452778
26/02/2025,VH-010,"27,15","0,307","€ 8,34",shell,FC640122
27/01/2026,VH-010,"27,05","0,376","€ 10,17",Shell,FC973535
27/06/2025,VH-010,"30,49","0,312","€ 9,51",Avin,FC555323
24/03/2025,VH-010,"29,13","0,374","€ 10,89",shell,FC742005
30/04/2025,VH-010,"30,85","0,483","€ 14,90",EKO,FC480753
13/10/2025,VH-010,"33,13","0,482","€ 15,97",eko,FC573720
22/05/2025,VH-010,"45,74","0,406","€ 18,57",EKO,FC938824
21/10/2025,VH-010,"25,74","0,490","€ 12,61",Shell,FC753847
11/03/2025,VH-010,"43,03","0,286","€ 12,31",eko,FC638323
10/08/2025,VH-010,"36,52","0,449","€ 16,40",BP,FC437405
08/08/2025,VH-010,"44,44","0,329","€ 14,62",Shell,FC162491
20/01/2026,VH-010,"20,60","0,338","€ 6,96",shell,FC515387
09/03/2025,VH-010,"25,28","0,427","€ 10,79",EKO,FC888006
04/05/2025,VH-010,"29,61","0,334","€ 9,89",shell,FC683188
07/06/2026,VH-010,"39,03","0,367","€ 14,32",Shell,FC509909
05/12/2025,VH-010,"26,53","0,372","€ 9,87",shell,FC433738
28/10/2025,VH-010,"39,34","0,359","€ 14,12",eko,FC257342
29/06/2025,VH-010,"32,33","0,495","€ 16,00",Avin,FC840612
18/05/2025,VH-011,"25,02","0,436","€ 10,91",shell,FC119210
03/07/2025,VH-011,"28,50","0,451","€ 12,85",BP,FC181380
23/01/2025,VH-011,"33,45","0,498","€ 16,66",Shell,FC118747
08/05/2025,VH-011,"10,87","0,493","€ 5,36",Avin,FC752819
14/02/2025,VH-011,"52,51","0,323","€ 16,96",eko,FC380582
29/05/2026,VH-011,"32,34","0,310","€ 10,02",EKO,FC209384
14/02/2026,VH-011,"44,38","0,436","€ 19,35",shell,FC727701
04/05/2025,VH-011,"29,06","0,437","€ 12,70",EKO,FC695116
18/08/2025,VH-011,"22,97","0,497","€ 11,41",shell,FC607751
23/04/2025,VH-011,"29,30","0,511","€ 14,97",BP,FC873804
09/06/2026,VH-011,"34,10","0,288","€ 9,82",BP,FC487526
17/06/2026,VH-011,"25,81","0,378","€ 9,76",Shell,FC383177
08/05/2026,VH-011,"27,55","0,411","€ 11,32",Avin,FC254540
02/07/2025,VH-011,"29,38","0,309","€ 9,08",shell,FC233995
21/08/2025,VH-011,"16,54","0,480","€ 7,94",eko,FC771099
06/02/2025,VH-011,"31,97","0,470","€ 15,03",eko,FC774151
05/04/2026,VH-011,"36,07","0,510","€ 18,40",EKO,FC482433
10/05/2025,VH-011,"24,73","0,356","€ 8,80",Avin,FC631660
05/04/2025,VH-011,"17,90","0,335","€ 6,00",BP,FC548492
21/03/2026,VH-011,"35,75","0,444","€ 15,88",shell,FC552897
16/06/2026,VH-011,"27,03","0,350","€ 9,46",eko,FC433279
17/03/2025,VH-011,"20,80","0,493","€ 10,26",BP,FC782034
19/03/2026,VH-011,"28,92","0,285","€ 8,24",Avin,FC905697
17/02/2026,VH-011,"38,53","0,433","€ 16,68",BP,FC723027
18/03/2025,VH-011,"24,05","0,476","€ 11,45",Shell,FC355610
25/08/2025,VH-011,"31,52","0,297","€ 9,36",Shell,FC307854
13/04/2025,VH-011,"56,00","0,324","€ 18,14",Shell,FC340769
04/09/2025,VH-011,"54,01","0,340","€ 18,36",Avin,FC436273
23/12/2025,VH-011,"25,00","0,510","€ 12,75",eko,FC138207
26/10/2025,VH-011,"44,85","0,307","€ 13,77",Shell,FC903962
12/05/2025,VH-011,"36,26","0,438","€ 15,88",EKO,FC821833
12/04/2025,VH-011,"36,35","0,368","€ 13,38",BP,FC556683
13/03/2026,VH-011,"35,93","0,398","€ 14,30",shell,FC627943
06/07/2025,VH-011,"25,25","0,377","€ 9,52",EKO,FC831325
25/05/2026,VH-011,,"0,392","€ 9,55",shell,FC640500
09/02/2026,VH-011,,"0,457","€ 12,47",BP,FC739633
30/12/2025,VH-011,"42,36","0,291","€ 12,33",eko,FC132309
13/10/2025,VH-011,"24,57","0,433","€ 10,64",Avin,FC665638
28/05/2025,VH-011,"39,58","0,397","€ 15,71",shell,FC864294
23/11/2025,VH-011,"34,92","0,312","€ 10,90",BP,FC743665
16/11/2025,VH-011,"20,58","0,497","€ 10,23",Avin,FC665694
23/05/2026,VH-011,"34,29","0,455","€ 15,60",shell,FC641139
13/01/2026,VH-011,"30,40","0,401","€ 12,19",shell,FC371338
05/07/2026,VH-011,"27,26","0,351","€ 9,57",Shell,FC163295
31/10/2025,VH-011,"38,87","0,430","€ 16,71",EKO,FC602510
30/03/2025,VH-011,"31,18","0,436","€ 13,59",BP,FC592998
10/10/2025,VH-011,"24,54","0,452","€ 11,09",BP,FC948639
15/06/2026,VH-011,"44,74","0,302","€ 13,51",BP,FC639376
13/07/2026,VH-011,"34,66","0,412","€ 14,28",shell,FC924891
09/01/2026,VH-011,"46,75","0,328","€ 15,33",EKO,FC621121
30/04/2025,VH-011,"30,41","0,484","€ 14,72",eko,FC636674
14/03/2025,VH-011,"29,09","0,506","€ 14,72",eko,FC760063
11/02/2026,VH-011,"51,63","0,291","€ 15,02",BP,FC664964
11/04/2026,VH-011,"31,73","0,393","€ 12,47",Shell,FC463557
23/02/2025,VH-011,"29,03","0,426","€ 12,37",Avin,FC534759
27/09/2025,VH-011,"35,93","0,358","€ 12,86",EKO,FC792203
12/07/2026,VH-011,"38,73","0,376","€ 14,56",eko,FC164010
31/01/2025,VH-011,"24,96","0,306","€ 7,64",EKO,FC631833
22/06/2026,VH-011,"47,17","0,287","€ 13,54",BP,FC881107
28/10/2025,VH-011,"38,41","0,422","€ 16,21",EKO,FC916516
07/06/2026,VH-011,"39,02","0,486","€ 18,96",shell,FC757904
02/06/2026,VH-011,"32,24","0,491","€ 15,83",BP,FC325209
12/05/2025,VH-011,"24,84","0,517","€ 12,84",shell,FC884732
24/06/2026,VH-011,"30,46","0,322","€ 9,81",EKO,FC827930
30/01/2025,VH-011,"22,49","0,375","€ 8,43",Shell,FC213769
09/05/2025,VH-011,"24,13","0,484","€ 11,68",EKO,FC883475
20/05/2026,VH-011,"21,37","0,454","€ 9,70",Shell,FC272096
23/03/2026,VH-011,"42,02","0,323","€ 13,57",shell,FC178099
27/05/2026,VH-011,"16,62","0,474","€ 7,88",eko,FC221570
01/11/2025,VH-011,"25,62","0,436","€ 11,17",BP,FC156950
06/01/2026,VH-011,"33,47","0,494","€ 16,54",Avin,FC459345
15/05/2025,VH-011,"34,73","0,433","€ 15,04",shell,FC266718
12/05/2026,VH-011,"32,33","0,494","€ 15,97",BP,FC244799
25/05/2026,VH-011,"25,04","0,491","€ 12,29",BP,FC146746
19/10/2025,VH-011,,"0,318","€ 16,69",shell,FC364619
17/04/2025,VH-011,"25,15","0,325","€ 8,17",shell,FC416597
10/06/2025,VH-011,"14,17","0,518","€ 7,34",BP,FC468161
27/02/2026,VH-011,"36,55","0,454","€ 16,59",BP,FC326529
21/05/2026,VH-011,"35,59","0,401","€ 14,27",BP,FC158805
05/04/2025,VH-011,"30,97","0,378","€ 11,71",Shell,FC453525
09/07/2026,VH-011,"43,58","0,351","€ 15,30",EKO,FC187814
31/01/2025,VH-011,"32,24","0,384","€ 12,38",EKO,FC168521
18/04/2025,VH-011,"26,86","0,309","€ 8,30",EKO,FC832002
20/03/2026,VH-011,"24,22","0,483","€ 11,70",eko,FC119833
06/03/2026,VH-011,"31,65","0,395","€ 12,50",eko,FC837965
01/04/2026,VH-011,"48,25","0,313","€ 15,10",EKO,FC524709
04/09/2025,VH-011,"24,97","0,485","€ 12,11",Avin,FC868537
07/07/2025,VH-011,"29,38","0,475","€ 13,96",Shell,FC535149
26/04/2025,VH-011,,"0,514","€ 13,33",EKO,FC559156
16/02/2026,VH-011,"40,46","0,361","€ 14,61",eko,FC119576
21/08/2025,VH-011,"35,24","0,360","€ 12,69",BP,FC163235
25/12/2025,VH-011,"30,20","0,480","€ 14,50",BP,FC790460
12/04/2026,VH-011,"34,39","0,466","€ 16,03",EKO,FC139878
06/10/2025,VH-011,"37,05","0,479","€ 17,75",Avin,FC650521
23/11/2025,VH-011,"32,91","0,451","€ 14,84",eko,FC801815
15/09/2025,VH-011,"57,65","0,355","€ 20,47",Avin,FC879862
22/02/2026,VH-011,"30,83","0,289","€ 8,91",Avin,FC967453
19/05/2025,VH-011,"31,15","0,467","€ 14,55",EKO,FC372916
14/05/2026,VH-011,"25,23","0,443","€ 11,18",EKO,FC463074
22/06/2025,VH-011,"25,99","0,478","€ 12,42",EKO,FC289265
16/02/2026,VH-011,"9,58","0,449","€ 4,30",EKO,FC870286
26/06/2025,VH-011,"31,97","0,442","€ 14,13",Avin,FC269232
14/11/2025,VH-011,"26,78","0,518","€ 13,87",eko,FC728778
13/07/2026,VH-011,"30,48","0,503","€ 15,33",shell,FC728730
20/05/2025,VH-011,"41,38","0,346","€ 14,32",eko,FC986094
04/01/2026,VH-011,"33,16","0,476","€ 15,79",eko,FC161142
19/03/2025,VH-011,"17,77","0,503","€ 8,94",Shell,FC480302
23/02/2025,VH-011,"30,49","0,377","€ 11,50",Avin,FC384629
07/04/2025,VH-011,"28,05","0,451","€ 12,65",Shell,FC901512
28/09/2025,VH-011,"32,98","0,335","€ 11,05",EKO,FC254785
12/01/2026,VH-011,"28,35","0,396","€ 11,23",eko,FC181644
24/03/2026,VH-011,"43,81","0,291","€ 12,75",BP,FC672173
18/04/2025,VH-011,"38,73","0,431","€ 16,69",shell,FC769196
23/12/2025,VH-011,"26,68","0,298","€ 7,95",Shell,FC729212
02/03/2025,VH-011,"38,79","0,319","€ 12,37",EKO,FC101211
17/08/2025,VH-011,"24,69","0,460","€ 11,36",Avin,FC858562
06/06/2026,VH-011,"29,08","0,447","€ 13,00",EKO,FC591864
18/11/2025,VH-011,"39,19","0,447","€ 17,52",EKO,FC361530
11/03/2026,VH-011,"31,94","0,465","€ 14,85",Shell,FC373824
14/05/2026,VH-011,"24,43","0,414","€ 10,12",Avin,FC732243
06/09/2025,VH-011,"26,93","0,409","€ 11,01",BP,FC731191
07/05/2025,VH-011,"42,59","0,395","€ 16,82",BP,FC244415
20/09/2025,VH-011,"19,43","0,505","€ 9,81",BP,FC986694
31/05/2025,VH-011,"34,75","0,318","€ 11,05",eko,FC326745
18/09/2025,VH-011,"31,98","0,283","€ 9,05",Shell,FC566913
16/05/2025,VH-011,"49,92","0,344","€ 17,17",Avin,FC600327
03/05/2025,VH-011,"33,58","0,316","€ 10,61",EKO,FC392293
14/06/2025,VH-011,"30,25","0,407","€ 12,31",Avin,FC865823
18/05/2025,VH-011,"31,01","0,444","€ 13,77",eko,FC859846
01/06/2025,VH-011,"38,88","0,311","€ 12,09",Avin,FC484331
07/11/2025,VH-011,"34,46","0,422","€ 14,54",EKO,FC801044
17/10/2025,VH-011,"20,45","0,515","€ 10,53",eko,FC148303
31/05/2025,VH-011,"18,47","0,475","€ 8,77",Avin,FC963019
09/01/2026,VH-011,"23,20","0,388","€ 9,00",Shell,FC804090
14/03/2025,VH-011,"16,37","0,442","€ 7,24",BP,FC241678
10/02/2026,VH-011,"55,60","0,353","€ 19,63",shell,FC191200
22/03/2026,VH-011,"31,43","0,448","€ 14,08",shell,FC931138
26/05/2026,VH-011,"35,24","0,455","€ 16,03",Avin,FC731385
05/07/2025,VH-011,"40,17","0,347","€ 13,94",BP,FC159978
11/09/2025,VH-011,"29,80","0,350","€ 10,43",eko,FC556850
28/12/2025,VH-011,"27,29","0,466","€ 12,72",shell,FC429101
16/12/2025,VH-011,"33,42","0,432","€ 14,44",EKO,FC856401
09/01/2026,VH-011,"13,77","0,502","€ 6,91",shell,FC261624
15/10/2025,VH-011,"13,50","0,492","€ 6,64",Avin,FC714734
07/02/2025,VH-011,"31,56","0,458","€ 14,46",EKO,FC439456
12/09/2025,VH-011,"20,34","0,371","€ 7,55",Shell,FC296492
07/06/2026,VH-011,"42,84","0,443","€ 18,98",Avin,FC265360
16/12/2025,VH-011,"19,02","0,504","€ 9,59",eko,FC303742
06/04/2026,VH-011,"42,31","0,284","€ 12,02",Shell,FC491830
16/03/2026,VH-011,"33,42","0,360","€ 12,03",EKO,FC245559
17/08/2025,VH-011,"54,31","0,296","€ 16,08",shell,FC891435
24/05/2025,VH-011,"20,49","0,513","€ 10,51",shell,FC127769
22/01/2026,VH-011,"37,35","0,403","€ 15,05",EKO,FC877901
02/05/2025,VH-011,"59,30","0,328","€ 19,45",Avin,FC158953
28/04/2026,VH-011,"55,92","0,307","€ 17,17",BP,FC280766
24/04/2026,VH-011,"40,92","0,376","€ 15,39",Shell,FC727919
23/01/2025,VH-011,"32,18","0,398","€ 12,81",shell,FC487653
07/03/2025,VH-011,"17,86","0,456","€ 8,15",EKO,FC669328
11/03/2025,VH-011,"19,11","0,461","€ 8,81",BP,FC589280
07/04/2025,VH-011,"34,32","0,296","€ 10,16",eko,FC581188
24/11/2025,VH-012,"16,08","1,581","€ 25,42",EKO,FC160131
16/06/2025,VH-012,"10,15","1,913","€ 19,42",Avin,FC756706
28/03/2025,VH-012,"11,02","1,688","€ 18,60",Shell,FC547336
05/10/2025,VH-012,"11,90","1,840","€ 21,90",Shell,FC691835
15/12/2025,VH-012,"10,81","1,862","€ 20,13",shell,FC804798
17/02/2026,VH-012,"9,09","1,789","€ 16,26",EKO,FC256253
21/08/2025,VH-012,"9,72","1,869","€ 18,16",EKO,FC123729
15/04/2026,VH-012,"8,80","1,751","€ 15,40",eko,FC323508
08/04/2025,VH-012,"10,71","1,932","€ 20,68",EKO,FC110874
10/07/2026,VH-012,"13,31","1,689","€ 22,48",shell,FC117260
03/07/2026,VH-012,"12,68","1,832","€ 23,23",Shell,FC688216
22/09/2025,VH-012,"11,16","1,855","€ 20,70",Avin,FC505203
10/01/2025,VH-012,"8,53","1,770","€ 15,09",shell,FC104552
30/09/2025,VH-012,"7,15","1,523","€ 10,88",EKO,FC432464
03/10/2025,VH-012,"10,52","1,697","€ 17,85",BP,FC136603
10/07/2026,VH-012,"8,15","1,768","€ 14,41",shell,FC912706
12/01/2026,VH-012,"8,54","1,800","€ 15,37",BP,FC898490
05/01/2025,VH-012,"13,88","1,566","€ 21,74",EKO,FC650781
16/04/2025,VH-012,"13,88","1,595","€ 22,13",shell,FC663313
24/10/2025,VH-012,"8,78","1,716","€ 15,06",Shell,FC969310
27/11/2025,VH-012,"14,14","1,740","€ 24,60",BP,FC477484
14/04/2026,VH-012,"11,05","1,763","€ 19,48",shell,FC812646
30/11/2025,VH-012,"10,30","1,523","€ 15,69",eko,FC906578
22/04/2025,VH-012,"12,25","1,565","€ 19,17",Shell,FC182857
08/06/2025,VH-012,"11,04","1,610","€ 17,77",eko,FC321899
14/04/2025,VH-012,"10,76","1,719","€ 18,49",Avin,FC481215
27/02/2025,VH-012,"11,13","1,713","€ 19,06",eko,FC943619
27/10/2025,VH-012,"17,35","1,642","€ 28,49",EKO,FC169067
18/03/2025,VH-012,"11,72","1,617","€ 18,96",EKO,FC520311
19/09/2025,VH-012,"7,94","1,901","€ 15,10",Avin,FC232455
01/11/2025,VH-012,"10,07","1,769","€ 17,82",shell,FC137249
12/05/2025,VH-012,"12,27","1,589","€ 19,50",shell,FC199260
22/11/2025,VH-012,"13,87","1,702","€ 23,61",BP,FC398022
27/03/2026,VH-012,"13,24","1,934","€ 25,60",EKO,FC812389
11/01/2025,VH-012,"7,52","1,823","€ 13,71",EKO,FC449596
15/05/2026,VH-012,"6,54","1,880","€ 12,29",BP,FC227106
19/03/2026,VH-012,"14,86","1,614","€ 23,98",Shell,FC178634
11/01/2026,VH-012,"14,39","1,812","€ 26,08",eko,FC445494
01/07/2025,VH-012,"5,68","1,838","€ 10,44",eko,FC136717
25/06/2025,VH-012,"13,29","1,543","€ 20,51",shell,FC991395
20/05/2026,VH-012,"7,09","1,840","€ 13,04",BP,FC340153
29/10/2025,VH-012,"10,50","1,911","€ 20,07",Avin,FC943243
22/04/2025,VH-012,"6,47","1,706","€ 11,04",Avin,FC465957
20/01/2026,VH-012,"12,35","1,757","€ 21,70",eko,FC408380
07/03/2025,VH-012,"10,04","1,633","€ 16,39",EKO,FC242472
16/08/2025,VH-012,"6,75","1,847","€ 12,47",eko,FC750478
21/02/2026,VH-012,"9,50","1,662","€ 15,79",Avin,FC930032
15/06/2025,VH-012,"14,18","1,746","€ 24,75",shell,FC376699
28/07/2025,VH-012,"14,69","1,558","€ 22,89",BP,FC429011
28/03/2026,VH-012,"10,34","1,862","€ 19,25",EKO,FC931233
01/07/2026,VH-012,"13,38","1,537","€ 20,57",Avin,FC649862
03/01/2026,VH-012,"7,44","1,594","€ 11,85",BP,FC551804
03/05/2026,VH-012,"10,35","1,662","€ 17,20",eko,FC179787
21/08/2025,VH-012,"12,96","1,851","€ 24,00",eko,FC244233
14/05/2025,VH-012,"8,36","1,882","€ 15,74",BP,FC767110
25/07/2025,VH-012,"9,88","1,842","€ 18,19",BP,FC845873
16/11/2025,VH-012,"12,57","1,552","€ 19,51",EKO,FC324104
10/03/2025,VH-012,"15,44","1,663","€ 25,68",BP,FC915569
25/02/2025,VH-012,"8,97","1,786","€ 16,02",Avin,FC310887
10/07/2025,VH-012,"15,74","1,856","€ 29,21",EKO,FC428526
03/04/2026,VH-012,"14,20","1,709","€ 24,26",eko,FC741358
20/12/2025,VH-012,"9,25","1,940","€ 17,95",shell,FC806942
04/09/2025,VH-012,"7,20","1,880","€ 13,54",Avin,FC657568
25/06/2026,VH-012,"13,30","1,916","€ 25,48",EKO,FC194689
05/08/2025,VH-012,"13,29","1,664","€ 22,12",EKO,FC509021
20/01/2026,VH-012,"11,49","1,908","€ 21,92",eko,FC636555
19/04/2026,VH-012,"9,53","1,639","€ 15,61",Avin,FC793748
06/11/2025,VH-012,"17,69","1,725","€ 30,52",eko,FC865561
25/05/2025,VH-012,"8,50","1,767","€ 15,02",Avin,FC859351
07/08/2025,VH-012,"10,96","1,687","€ 18,49",eko,FC298316
12/07/2026,VH-012,"8,62","1,619","€ 13,96",EKO,FC292136
08/04/2025,VH-012,"9,04","1,936","€ 17,50",Avin,FC682672
05/09/2025,VH-012,"8,99","1,636","€ 14,72",eko,FC441842
03/10/2025,VH-012,"12,50","1,619","€ 20,23",EKO,FC645245
19/02/2026,VH-012,"11,17","1,808","€ 20,20",Shell,FC619751
07/10/2025,VH-012,"14,06","1,706","€ 23,99",EKO,FC351756
28/06/2026,VH-012,"12,14","1,772","€ 21,51",EKO,FC728047
05/04/2025,VH-012,"13,98","1,642","€ 22,96",shell,FC410700
26/07/2025,VH-012,"15,57","1,528","€ 23,78",shell,FC366090
05/10/2025,VH-012,"12,88","1,811","€ 23,32",Shell,FC446314
16/02/2026,VH-012,"9,80","1,766","€ 17,32",Shell,FC703860
10/05/2025,VH-012,"14,29","1,570","€ 22,44",BP,FC483754
03/05/2025,VH-012,"9,45","1,910","€ 18,06",Shell,FC901032
16/06/2026,VH-012,"11,07","1,864","€ 20,64",BP,FC538455
06/02/2026,VH-012,"8,69","1,652","€ 14,36",BP,FC126946
09/06/2025,VH-012,"11,16","1,559","€ 17,40",shell,FC983207
25/02/2026,VH-012,"8,32","1,878","€ 15,62",eko,FC392210
25/01/2026,VH-012,"12,98","1,532","€ 19,88",shell,FC214457
02/06/2026,VH-012,"8,18","1,641","€ 13,42",shell,FC897903
28/11/2025,VH-012,"9,33","1,926","€ 17,98",BP,FC863214
15/09/2025,VH-012,"13,50","1,645","€ 22,20",BP,FC760205
25/04/2025,VH-012,"12,82","1,655","€ 21,21",BP,FC622668
22/07/2025,VH-012,"12,17","1,796","€ 21,86",EKO,FC744331
24/12/2025,VH-012,"8,77","1,935","€ 16,97",eko,FC718065
12/06/2026,VH-012,"14,78","1,771","€ 26,17",BP,FC507468
03/06/2026,VH-012,"10,45","1,726","€ 18,03",BP,FC694856
16/05/2025,VH-012,"12,22","1,613","€ 19,71",BP,FC205899
22/01/2026,VH-012,"11,56","1,616","€ 18,69",Shell,FC350934
19/04/2026,VH-012,"10,24","1,744","€ 17,86",shell,FC836490
28/07/2025,VH-012,"11,82","1,869","€ 22,09",eko,FC879293
13/09/2025,VH-012,"12,05","1,563","€ 18,84",EKO,FC278510
15/02/2025,VH-012,"8,62","1,718","€ 14,80",eko,FC908025
23/01/2026,VH-012,"12,59","1,712","€ 21,55",eko,FC988899
10/08/2025,VH-012,"8,23","1,564","€ 12,87",shell,FC601603
10/06/2026,VH-012,"11,09","1,862","€ 20,65",Avin,FC818571
02/05/2026,VH-012,"12,69","1,654","€ 20,98",EKO,FC895955
13/01/2026,VH-012,"14,85","1,797","€ 26,68",shell,FC777094
06/03/2026,VH-012,"7,28","1,588","€ 11,56",BP,FC825661
15/01/2025,VH-012,"16,14","1,562","€ 25,21",EKO,FC922808
29/05/2025,VH-012,"10,05","1,643","€ 16,52",Avin,FC205002
08/08/2025,VH-012,"11,22","1,598","€ 17,93",EKO,FC420490
08/10/2025,VH-012,"14,75","1,535","€ 22,64",EKO,FC708264
06/06/2026,VH-012,"8,86","1,901","€ 16,85",EKO,FC472952
02/01/2026,VH-012,"10,76","1,883","€ 20,27",EKO,FC710259
13/01/2025,VH-012,"15,57","1,699","€ 26,46",shell,FC594105
05/06/2026,VH-012,"12,09","1,736","€ 20,98",Avin,FC309729
18/04/2025,VH-012,"8,26","1,666","€ 13,75",BP,FC933886
03/04/2025,VH-012,"15,11","1,566","€ 23,67",Shell,FC562519
03/05/2025,VH-012,"9,32","1,704","€ 15,88",shell,FC464441
14/11/2025,VH-012,"8,27","1,909","€ 15,79",shell,FC198456
08/03/2026,VH-012,"13,64","1,831","€ 24,98",BP,FC424528
18/03/2025,VH-012,"14,24","1,869","€ 26,61",Shell,FC765568
08/03/2026,VH-012,"9,77","1,718","€ 16,79",EKO,FC217645
01/06/2026,VH-012,"12,58","1,830","€ 23,02",Shell,FC962837
16/04/2026,VH-012,"12,04","1,920","€ 23,12",eko,FC378351
20/03/2025,VH-012,"5,41","1,550","€ 8,38",BP,FC912608
01/09/2025,VH-012,"8,81","1,692","€ 14,91",EKO,FC217331
27/04/2025,VH-012,"9,49","1,618","€ 15,35",EKO,FC616340
10/10/2025,VH-012,"12,34","1,763","€ 21,75",EKO,FC277302
27/04/2026,VH-012,"12,20","1,859","€ 22,68",Shell,FC907273
10/07/2025,VH-012,"9,56","1,936","€ 18,51",eko,FC578750
07/07/2026,VH-012,"11,15","1,797","€ 20,04",Shell,FC297659
23/03/2025,VH-012,"10,56","1,575","€ 16,63",Shell,FC110484
24/03/2025,VH-012,"11,72","1,689","€ 19,80",Avin,FC265044
04/03/2026,VH-012,"14,25","1,685","€ 24,01",Avin,FC915151
28/04/2026,VH-012,"6,78","1,828","€ 12,40",shell,FC608818
30/06/2025,VH-012,"7,33","1,698","€ 12,44",Shell,FC893735
21/05/2026,VH-012,"10,19","1,689","€ 17,21",BP,FC675805
22/05/2025,VH-012,"8,36","1,646","€ 13,76",Shell,FC242290
04/11/2025,VH-012,"14,22","1,835","€ 26,10",Shell,FC681922
29/09/2025,VH-012,"10,58","1,613","€ 17,06",BP,FC276344
19/06/2025,VH-012,"9,79","1,872","€ 18,32",Avin,FC916601
